id,name,type,code,full_path,parent_id:id
xahodo20250805154607953,Xã Hộ Độ,ward,18598,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Hộ Độ,environment.huyennamdan
xathachkhe20250805154607954,Xã Thạch Khê,ward,18604,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Thạch Khê,environment.huyennamdan
xathachtri20250805154607955,Xã Thạch Trị,ward,18619,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Thạch Trị,environment.huyennamdan
xathachlac20250805154607956,Xã Thạch Lạc,ward,18622,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Thạch Lạc,environment.huyennamdan
xatuongson20250805154607958,Xã Tượng Sơn,ward,18628,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Tượng Sơn,environment.huyennamdan
xathachvan20250805154607959,Xã Thạch Văn,ward,18631,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Thạch Văn,environment.huyennamdan
xathachthang20250805154607960,Xã Thạch Thắng,ward,18637,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Thạch Thắng,environment.huyennamdan
xathachdai20250805154607961,Xã Thạch Đài,ward,18643,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Thạch Đài,environment.huyennamdan
xathachhoi20250805154607962,Xã Thạch Hội,ward,18649,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Thạch Hội,environment.huyennamdan
xatanlamhuong20250805154607964,Xã Tân Lâm Hương,ward,18652,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Tân Lâm Hương,environment.huyennamdan
xacambinh20250805154607965,Xã Cẩm Bình,ward,18685,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Cẩm Bình,environment.huyennamdan
xacamvinh20250805154607966,Xã Cẩm Vịnh,ward,18691,Tỉnh Hà Tĩnh > Thành phố Hà Tĩnh > Xã Cẩm Vịnh,environment.huyennamdan
phuongbachong20250805154607967,Phường Bắc Hồng,ward,18115,Tỉnh Hà Tĩnh > Thị xã Hồng Lĩnh > Phường Bắc Hồng,environment.huyenhungnguyen
phuongnamhong20250805154607968,Phường Nam Hồng,ward,18118,Tỉnh Hà Tĩnh > Thị xã Hồng Lĩnh > Phường Nam Hồng,environment.huyenhungnguyen
phuongtrungluong20250805154607970,Phường Trung Lương,ward,18121,Tỉnh Hà Tĩnh > Thị xã Hồng Lĩnh > Phường Trung Lương,environment.huyenhungnguyen
phuongducthuan20250805154607971,Phường Đức Thuận,ward,18124,Tỉnh Hà Tĩnh > Thị xã Hồng Lĩnh > Phường Đức Thuận,environment.huyenhungnguyen
phuongdaulieu20250805154607972,Phường Đậu Liêu,ward,18127,Tỉnh Hà Tĩnh > Thị xã Hồng Lĩnh > Phường Đậu Liêu,environment.huyenhungnguyen
xathuanloc20250805154607973,Xã Thuận Lộc,ward,18130,Tỉnh Hà Tĩnh > Thị xã Hồng Lĩnh > Xã Thuận Lộc,environment.huyenhungnguyen
thitranphochau20250805154607974,Thị trấn Phố Châu,ward,18133,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Thị trấn Phố Châu,environment.thixanghiadan
thitrantayson20250805154607975,Thị trấn Tây Sơn,ward,18136,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Thị trấn Tây Sơn,environment.thixanghiadan
xasonhong20250805154607977,Xã Sơn Hồng,ward,18139,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Hồng,environment.thixanghiadan
xasontien20250805154607978,Xã Sơn Tiến,ward,18142,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Tiến,environment.thixanghiadan
xasonlam20250805154607979,Xã Sơn Lâm,ward,18145,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Lâm,environment.thixanghiadan
xasonle20250805154607980,Xã Sơn Lễ,ward,18148,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Lễ,environment.thixanghiadan
xasongiang20250805154607981,Xã Sơn Giang,ward,18157,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Giang,environment.thixanghiadan
xasonlinh20250805154607982,Xã Sơn Lĩnh,ward,18160,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Lĩnh,environment.thixanghiadan
xaanhoathinh20250805154607984,Xã An Hòa Thịnh,ward,18163,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã An Hòa Thịnh,environment.thixanghiadan
xasontay20250805154607985,Xã Sơn Tây,ward,18172,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Tây,environment.thixanghiadan
xasonninh20250805154607986,Xã Sơn Ninh,ward,18175,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Ninh,environment.thixanghiadan
xachaubinh20250805154607987,Xã Châu Bình,ward,18178,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Châu Bình,environment.thixanghiadan
xatanmyha20250805154607988,Xã Tân Mỹ Hà,ward,18181,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Tân Mỹ Hà,environment.thixanghiadan
xaquangdiem20250805154607989,Xã Quang Diệm,ward,18184,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Quang Diệm,environment.thixanghiadan
xasontrung20250805154607991,Xã Sơn Trung,ward,18187,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Trung,environment.thixanghiadan
xasonbang20250805154607992,Xã Sơn Bằng,ward,18190,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Bằng,environment.thixanghiadan
xasonkim120250805154607993,Xã Sơn Kim 1,ward,18196,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Kim 1,environment.thixanghiadan
xasonkim220250805154607994,Xã Sơn Kim 2,ward,18199,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Kim 2,environment.thixanghiadan
xamylong20250805154607995,Xã Mỹ Long,ward,18202,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Mỹ Long,environment.thixanghiadan
xakimhoa20250805154607996,Xã Kim Hoa,ward,18211,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Kim Hoa,environment.thixanghiadan
xasonphu20250805154607998,Xã Sơn Phú,ward,18217,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Sơn Phú,environment.thixanghiadan
xahamtruong20250805154607999,Xã Hàm Trường,ward,18223,Tỉnh Hà Tĩnh > Huyện Hương Sơn > Xã Hàm Trường,environment.thixanghiadan
thitranductho20250805154608000,Thị trấn Đức Thọ,ward,18229,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Thị trấn Đức Thọ,environment.huyenquynhluu
xaquangvinh20250805154608001,Xã Quang Vĩnh,ward,18235,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Quang Vĩnh,environment.huyenquynhluu
xatungchau20250805154608002,Xã Tùng Châu,ward,18241,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Tùng Châu,environment.huyenquynhluu
xatruongson20250805154608004,Xã Trường Sơn,ward,18244,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Trường Sơn,environment.huyenquynhluu
xalienminh20250805154608005,Xã Liên Minh,ward,18247,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Liên Minh,environment.huyenquynhluu
xayenho20250805154608006,Xã Yên Hồ,ward,18253,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Yên Hồ,environment.huyenquynhluu
xatunganh20250805154608007,Xã Tùng Ảnh,ward,18259,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Tùng Ảnh,environment.huyenquynhluu
xabuilanhan20250805154608008,Xã Bùi La Nhân,ward,18262,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Bùi La Nhân,environment.huyenquynhluu
xathanhbinhthinh20250805154608009,Xã Thanh Bình Thịnh,ward,18274,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Thanh Bình Thịnh,environment.huyenquynhluu
xalamtrungthuy20250805154608011,Xã Lâm Trung Thủy,ward,18277,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Lâm Trung Thủy,environment.huyenquynhluu
xahoalac20250805154608012,Xã Hòa Lạc,ward,18280,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Hòa Lạc,environment.huyenquynhluu
xatandan20250805154608013,Xã Tân Dân,ward,18283,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Tân Dân,environment.huyenquynhluu
xaandung20250805154608015,Xã An Dũng,ward,18298,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã An Dũng,environment.huyenquynhluu
xaducdong20250805154608016,Xã Đức Đồng,ward,18304,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Đức Đồng,environment.huyenquynhluu
xaduclang20250805154608017,Xã Đức Lạng,ward,18307,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Đức Lạng,environment.huyenquynhluu
xatanhuong20250805154608018,Xã Tân Hương,ward,18310,Tỉnh Hà Tĩnh > Huyện Đức Thọ > Xã Tân Hương,environment.huyenquynhluu
thitranvuquang20250805154608020,Thị trấn Vũ Quang,ward,18313," > Thị trấn Vũ Quang",environment.huyenquyhop
xaanphu20250805154608021,Xã Ân Phú,ward,18316," > Xã Ân Phú",environment.huyenquyhop
xaducgiang20250805154608022,Xã Đức Giang,ward,18319," > Xã Đức Giang",environment.huyenquyhop
xaduclinh20250805154608023,Xã Đức Lĩnh,ward,18322," > Xã Đức Lĩnh",environment.huyenquyhop
xathodien20250805154608025,Xã Thọ Điền,ward,18325," > Xã Thọ Điền",environment.huyenquyhop
xaduchuong20250805154608026,Xã Đức Hương,ward,18328," > Xã Đức Hương",environment.huyenquyhop
xaducbong20250805154608027,Xã Đức Bồng,ward,18331," > Xã Đức Bồng",environment.huyenquyhop
xaduclien20250805154608028,Xã Đức Liên,ward,18334," > Xã Đức Liên",environment.huyenquyhop
xahuongminh20250805154608029,Xã Hương Minh,ward,18340," > Xã Hương Minh",environment.huyenquyhop
xaquangtho20250805154608031,Xã Quang Thọ,ward,18343," > Xã Quang Thọ",environment.huyenquyhop
thitranxuanan20250805154608032,Thị trấn Xuân An,ward,18352,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Thị trấn Xuân An,environment.huyennghiadan
xaxuanhoi20250805154608034,Xã Xuân Hội,ward,18355,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Hội,environment.huyennghiadan
xadantruong20250805154608035,Xã Đan Trường,ward,18358,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Đan Trường,environment.huyennghiadan
xaxuanpho20250805154608036,Xã Xuân Phổ,ward,18364,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Phổ,environment.huyennghiadan
xaxuanhai20250805154608037,Xã Xuân Hải,ward,18367,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Hải,environment.huyennghiadan
xaxuangiang20250805154608038,Xã Xuân Giang,ward,18370,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Giang,environment.huyennghiadan
thitrantiendien20250805154608039,Thị trấn Tiên Điền,ward,18373,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Thị trấn Tiên Điền,environment.huyennghiadan
xaxuanyen20250805154608040,Xã Xuân Yên,ward,18376,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Yên,environment.huyennghiadan
xaxuanmy20250805154608042,Xã Xuân Mỹ,ward,18379,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Mỹ,environment.huyennghiadan
xaxuanthanh20250805154608043,Xã Xuân Thành,ward,18382,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Thành,environment.huyennghiadan
xaxuanvien20250805154608044,Xã Xuân Viên,ward,18385,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Viên,environment.huyennghiadan
xaxuanhong20250805154608045,Xã Xuân Hồng,ward,18388,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Hồng,environment.huyennghiadan
xacodam20250805154608046,Xã Cỗ Đạm,ward,18391,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Cỗ Đạm,environment.huyennghiadan
xaxuanlien20250805154608048,Xã Xuân Liên,ward,18394,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Liên,environment.huyennghiadan
xaxuanlinh20250805154608049,Xã Xuân Lĩnh,ward,18397,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Lĩnh,environment.huyennghiadan
xaxuanlam20250805154608050,Xã Xuân Lam,ward,18400,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Xuân Lam,environment.huyennghiadan
xacuonggian20250805154608051,Xã Cương Gián,ward,18403,Tỉnh Hà Tĩnh > Huyện Nghi Xuân > Xã Cương Gián,environment.huyennghiadan
phuonghungtri20250805154608052,Phường Hưng Trí,ward,18754,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Phường Hưng Trí,environment.thixahonglinh
phuongkyninh20250805154608053,Phường Kỳ Ninh,ward,18781,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Phường Kỳ Ninh,environment.thixahonglinh
xakyloi20250805154608055,Xã Kỳ Lợi,ward,18796,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Xã Kỳ Lợi,environment.thixahonglinh
xakyha20250805154608056,Xã Kỳ Hà,ward,18808,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Xã Kỳ Hà,environment.thixahonglinh
phuongkytrinh20250805154608057,Phường Kỳ Trinh,ward,18820,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Phường Kỳ Trinh,environment.thixahonglinh
phuongkythinh20250805154608058,Phường Kỳ Thịnh,ward,18823,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Phường Kỳ Thịnh,environment.thixahonglinh
xakyhoa20250805154608059,Xã Kỳ Hoa,ward,18829,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Xã Kỳ Hoa,environment.thixahonglinh
phuongkyphuong20250805154608060,Phường Kỳ Phương,ward,18832,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Phường Kỳ Phương,environment.thixahonglinh
phuongkylong20250805154608061,Phường Kỳ Long,ward,18835,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Phường Kỳ Long,environment.thixahonglinh
phuongkylien20250805154608063,Phường Kỳ Liên,ward,18841,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Phường Kỳ Liên,environment.thixahonglinh
phuongkynam20250805154608064,Phường Kỳ Nam,ward,18847,Tỉnh Hà Tĩnh > Thị xã Kỳ Anh > Phường Kỳ Nam,environment.thixahonglinh
phuonghaithanh20250805154608066,Phường Hải Thành,ward,18853," > Phường Hải Thành",environment.huyenhuongson
phuongdongphu20250805154608067,Phường Đồng Phú,ward,18856," > Phường Đồng Phú",environment.huyenhuongson
phuongbacly20250805154608068,Phường Bắc Lý,ward,18859," > Phường Bắc Lý",environment.huyenhuongson
phuongnamly20250805154608069,Phường Nam Lý,ward,18865," > Phường Nam Lý",environment.huyenhuongson
phuongdonghai20250805154608071,Phường Đồng Hải,ward,18868," > Phường Đồng Hải",environment.huyenhuongson
phuongdongson20250805154608072,Phường Đồng Sơn,ward,18871," > Phường Đồng Sơn",environment.huyenhuongson
phuongphuhai20250805154608073,Phường Phú Hải,ward,18874," > Phường Phú Hải",environment.huyenhuongson
phuongbacnghia20250805154608075,Phường Bắc Nghĩa,ward,18877," > Phường Bắc Nghĩa",environment.huyenhuongson
phuongducninhdong20250805154608076,Phường Đức Ninh Đông,ward,18880," > Phường Đức Ninh Đông",environment.huyenhuongson
xaquangphu20250805154608077,Xã Quang Phú,ward,18883," > Xã Quang Phú",environment.huyenhuongson
xalocninh20250805154608078,Xã Lộc Ninh,ward,18886," > Xã Lộc Ninh",environment.huyenhuongson
xabaoninh20250805154608079,Xã Bảo Ninh,ward,18889," > Xã Bảo Ninh",environment.huyenhuongson
xanghianinh20250805154608080,Xã Nghĩa Ninh,ward,18892," > Xã Nghĩa Ninh",environment.huyenhuongson
xathuanduc20250805154608082,Xã Thuận Đức,ward,18895," > Xã Thuận Đức",environment.huyenhuongson
xaducninh20250805154608083,Xã Đức Ninh,ward,18898," > Xã Đức Ninh",environment.huyenhuongson
thitranquydat20250805154608084,Thị trấn Quy Đạt,ward,18901,Tỉnh Quảng Bình > Huyện Minh Hóa > Thị trấn Quy Đạt,environment.huyennghixuan
xadanhoa20250805154608085,Xã Dân Hóa,ward,18904,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Dân Hóa,environment.huyennghixuan
xatronghoa20250805154608087,Xã Trọng Hóa,ward,18907,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Trọng Hóa,environment.huyennghixuan
xahonghoa20250805154608088,Xã Hồng Hóa,ward,18913,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Hồng Hóa,environment.huyennghixuan
xatanthanh20250805154608089,Xã Tân Thành,ward,18919,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Tân Thành,environment.huyennghixuan
xahoahop20250805154608090,Xã Hóa Hợp,ward,18922,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Hóa Hợp,environment.huyennghixuan
xaxuanhoa20250805154608091,Xã Xuân Hóa,ward,18925,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Xuân Hóa,environment.huyennghixuan
xayenhoa20250805154608092,Xã Yên Hóa,ward,18928,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Yên Hóa,environment.huyennghixuan
xaminhhoa20250805154608093,Xã Minh Hóa,ward,18931,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Minh Hóa,environment.huyennghixuan
xatanhoa20250805154608095,Xã Tân Hóa,ward,18934,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Tân Hóa,environment.huyennghixuan
xahoason20250805154608096,Xã Hóa Sơn,ward,18937,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Hóa Sơn,environment.huyennghixuan
xatrunghoa20250805154608097,Xã Trung Hóa,ward,18943,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Trung Hóa,environment.huyennghixuan
xathuonghoa20250805154608098,Xã Thượng Hóa,ward,18946,Tỉnh Quảng Bình > Huyện Minh Hóa > Xã Thượng Hóa,environment.huyennghixuan
thitrandongle20250805154608099,Thị trấn Đồng Lê,ward,18949,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Thị trấn Đồng Lê,environment.huyencanloc
xahuonghoa20250805154608100,Xã Hương Hóa,ward,18952,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Hương Hóa,environment.huyencanloc
xakimhoa20250805154608102,Xã Kim Hóa,ward,18955,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Kim Hóa,environment.huyencanloc
xathanhhoa20250805154608103,Xã Thanh Hóa,ward,18958,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Thanh Hóa,environment.huyencanloc
xathanhthach20250805154608104,Xã Thanh Thạch,ward,18961,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Thanh Thạch,environment.huyencanloc
xathuanhoa20250805154608105,Xã Thuận Hóa,ward,18964,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Thuận Hóa,environment.huyencanloc
xalamhoa20250805154608106,Xã Lâm Hóa,ward,18967,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Lâm Hóa,environment.huyencanloc
xalehoa20250805154608107,Xã Lê Hóa,ward,18970,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Lê Hóa,environment.huyencanloc
xasonhoa20250805154608109,Xã Sơn Hóa,ward,18973,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Sơn Hóa,environment.huyencanloc
xadonghoa20250805154608110,Xã Đồng Hóa,ward,18976,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Đồng Hóa,environment.huyencanloc
xanguhoa20250805154608111,Xã Ngư Hóa,ward,18979,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Ngư Hóa,environment.huyencanloc
xathachhoa20250805154608112,Xã Thạch Hóa,ward,18985,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Thạch Hóa,environment.huyencanloc
xaduchoa20250805154608113,Xã Đức Hóa,ward,18988,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Đức Hóa,environment.huyencanloc
xaphonghoa20250805154608114,Xã Phong Hóa,ward,18991,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Phong Hóa,environment.huyencanloc
xamaihoa20250805154608116,Xã Mai Hóa,ward,18994,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Mai Hóa,environment.huyencanloc
xatienhoa20250805154608117,Xã Tiến Hóa,ward,18997,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Tiến Hóa,environment.huyencanloc
xachauhoa20250805154608118,Xã Châu Hóa,ward,19000,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Châu Hóa,environment.huyencanloc
xacaoquang20250805154608119,Xã Cao Quảng,ward,19003,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Cao Quảng,environment.huyencanloc
xavanhoa20250805154608120,Xã Văn Hóa,ward,19006,Tỉnh Quảng Bình > Huyện Tuyên Hóa > Xã Văn Hóa,environment.huyencanloc
xaquanghop20250805154608122,Xã Quảng Hợp,ward,19012,Tỉnh Quảng Bình > Huyện Quảng Trạch > Xã Quảng Hợp,environment.huyenhuongkhe
xaquangkim20250805154608123,Xã Quảng Kim,ward,19015,Tỉnh Quảng Bình > Huyện Quảng Trạch > Xã Quảng Kim,environment.huyenhuongkhe
xaquangdong20250805154608124,Xã Quảng Đông,ward,19018,Tỉnh Quảng Bình > Huyện Quảng Trạch > Xã Quảng Đông,environment.huyenhuongkhe
xaquangphu20250805154608125,Xã Quảng Phú,ward,19021,Tỉnh Quảng Bình > Huyện Quảng Trạch > Xã Quảng Phú,environment.huyenhuongkhe
xaquangchau20250805154608126,Xã Quảng Châu,ward,19024,Tỉnh Quảng Bình > Huyện Quảng Trạch > Xã Quảng Châu,environment.huyenhuongkhe
xaquangthach20250805154608128,Xã Quảng Thạch,ward,19027,Tỉnh Quảng Bình > Huyện Quảng Trạch > Xã Quảng Thạch,environment.huyenhuongkhe
